timestamp,soc,power_kw
0,38.12854218393576,129.710184285242
10,38.75350640430004,127.79350151163133
20,39.37847062466433,129.2910112066418
30,40.003434845028615,132.25153584191295
40,40.6283990653929,128.7804482019652
50,41.25336328575718,128.8073063767624
60,41.878327506121465,133.55633547847683
70,42.503291726485756,132.34259869620337
80,43.12825594685004,133.5833189242746
90,43.75322016721432,128.2931750307677
100,44.378184387578614,133.28971716809767
110,45.0031486079429,132.69213287497772
120,45.62811282830718,132.6340303636674
130,46.253077048671464,131.46301281444875
140,46.87804126903575,131.7729956849114
150,47.50300548940004,127.54715879003125
160,48.12796970976432,136.41293896259603
170,48.752933930128606,140.31780808729442
180,49.377898150492896,129.42579187108134
190,50.00286237085718,133.8291434089729
200,50.627826591221464,133.24974458878097
210,51.25279081158575,133.06851985375346
220,51.87775503195003,128.76942960293525
230,52.50271925231432,133.51882245877994
240,53.127683472678605,130.60328127093163
250,53.75264769304289,136.81991406151968
260,54.37761191340718,132.37111698115075
270,55.00257613377146,133.130934922304
280,55.627540354135746,131.76829691644315
290,56.25250457450003,128.09432740178005
300,56.87746879486431,128.89855618096226
310,57.502433015228604,134.88526583144377
320,58.12739723559289,128.47033956096126
330,58.75236145595717,53.06696077669505
340,59.37732567632146,51.87863827137086
350,60.002289896685745,53.35573644773618
360,60.62725411705003,51.94692975928736
370,61.25221833741431,51.418128134639815
380,61.877182557778596,52.421828254846105
390,62.50214677814289,51.778966935943174
400,63.12711099850717,52.97355027977744
410,63.752075218871454,53.02579894826599
420,64.37703943923574,51.56117507111773
430,65.00200365960004,53.47015326755219
440,65.62696787996431,52.81154690440536
450,66.25193210032859,54.514104770265135
460,66.87689632069288,52.034725500674114
470,67.50186054105717,54.450423941953254
480,68.12682476142146,52.745474518327924
490,68.75178898178574,53.4759573680202
500,69.37675320215003,50.66082321204425
510,70.0017174225143,51.37708770213373
520,70.6266816428786,51.52585781887381
530,71.25164586324289,52.44764818016945
540,71.87661008360718,52.27258505879482
550,72.50157430397145,52.539540267985096
560,73.12653852433573,51.860940010101615
570,73.75150274470002,52.65207059321443
580,74.37646696506431,53.36725767886575
590,75.0014311854286,53.121717885166305
600,75.62639540579288,50.81805830836828
610,76.25135962615715,51.47171680801686
620,76.87632384652144,51.83143741187554
630,77.50128806688573,52.22781360873603
640,78.12625228725003,49.77835787793988
650,78.7512165076143,44.030139465106636
660,79.37618072797858,40.25551556678491
670,80.00114494834287,36.09312493394599
680,80.62610916870716,32.618827811096686
690,81.25107338907145,29.972041143998823
700,81.87603760943574,27.68226898424649
710,82.50100182980002,26.14989749695767
720,83.1259660501643,22.961010578609898
730,83.75093027052858,22.273147771435276
740,84.37589449089288,20.292732949940387
750,85.00085871125717,17.865697927251393
760,85.62582293162144,15.325463824365585
770,86.25078715198572,14.540219936987569
780,86.87575137235001,12.844091777262044
790,87.5007155927143,11.608736389961454
800,88.12567981307859,11.31251183314498
810,88.75064403344287,10.044183361611987
820,89.37560825380714,10.400052733776358
830,90.00057247417143,6.927856079323639
840,90.62553669453573,7.667814100787663
850,91.25050091490002,6.435600664871969
860,91.8754651352643,7.3105479355217104
870,92.50042935562858,5.9776613446033
880,93.12539357599286,4.680361423527651
890,93.75035779635715,4.196234141964173
900,94.37532201672144,4.513050790620874
910,95.00028623708573,4.012196313530925
920,95.62525045745001,1.220558191826295
930,96.25021467781428,2.120040933443286
940,96.87517889817858,2.7834280821950603
950,97.50014311854287,5.178255407253044
960,98.12510733890716,2.3697277971613513
970,98.75007155927143,1.0684188178054428
980,99.37503577963571,0.4887794566240651
990,100.0,1.0271855919199095
