timestamp,soc,power_kw
0,21.07558416708442,69.1867015306344
10,21.87280048862902,68.3518787988276
20,22.67001681017362,70.09370819706511
30,23.467233131718224,70.80204472634169
40,24.264449453262827,69.44831095059263
50,25.061665774807427,69.24091387704836
60,25.85888209635203,70.61085905045536
70,26.65609841789663,72.66703145621742
80,27.453314739441232,68.63802089537367
90,28.250531060985836,68.82317843028034
100,29.04774738253044,72.60377848349624
110,29.844963704075038,70.42120419484432
120,30.64218002561964,69.02057181443281
130,31.43939634716424,70.34492580547072
140,32.236612668708844,69.71067985452744
150,33.03382899025345,70.78518639593925
160,33.83104531179805,69.86344136472606
170,34.628261633342646,70.6310279274092
180,35.425477954887256,69.15265313806695
190,36.22269427643185,70.10394438226355
200,37.019910597976455,70.49877384730873
210,37.81712691952106,69.79011374049244
220,38.614343241065654,69.61874211070736
230,39.411559562610265,69.30134275752982
240,40.20877588415486,68.75363911698246
250,41.005992205699464,70.16314724124459
260,41.80320852724407,72.51342197210457
270,42.60042484878867,69.63475152578668
280,43.39764117033327,71.37277126620779
290,44.19485749187787,68.57249371470294
300,44.99207381342248,69.55619655137335
310,45.789290134967075,67.34781504673576
320,46.58650645651168,69.95789236216301
330,47.38372277805628,71.83174103503293
340,48.18093909960088,69.26986240693839
350,48.97815542114549,68.47201241911486
360,49.77537174269008,74.48173443353178
370,50.57258806423469,71.03475196025457
380,51.36980438577929,71.7343802353283
390,52.16702070732389,69.5825049678598
400,52.964237028868496,69.73936968691054
410,53.76145335041309,69.5289636901071
420,54.5586696719577,69.51947248392473
430,55.3558859935023,70.32461629746362
440,56.153102315046894,70.61414861991287
450,56.950318636591504,73.1537955771526
460,57.7475349581361,71.88822177963496
470,58.54475127968071,69.7942340525038
480,59.341967601225306,69.6497402997403
490,60.13918392276992,71.82203470910272
500,60.93640024431451,70.02065584334807
510,61.73361656585911,71.3302952135792
520,62.53083288740372,70.52137031001904
530,63.328049208948315,71.89100324246873
540,64.12526553049292,66.80074291181174
550,64.92248185203752,66.80074291181174
560,65.71969817358212,66.80074291181174
570,66.51691449512673,66.80074291181174
580,67.31413081667132,66.80074291181174
590,68.11134713821593,66.80074291181174
600,68.90856345976053,66.80074291181174
610,69.70577978130514,66.80074291181174
620,70.50299610284974,66.80074291181174
630,71.30021242439433,66.80074291181174
640,72.09742874593894,66.80074291181174
650,72.89464506748354,66.80074291181174
660,73.69186138902815,66.80074291181174
670,74.48907771057274,66.80074291181174
680,75.28629403211734,66.80074291181174
690,76.08351035366195,66.80074291181174
700,76.88072667520655,66.80074291181174
710,77.67794299675116,66.80074291181174
720,78.47515931829575,66.80074291181174
730,79.27237563984035,66.80074291181174
740,80.06959196138496,66.80074291181174
750,80.86680828292955,66.80074291181174
760,81.66402460447416,66.80074291181174
770,82.46124092601876,66.80074291181174
780,83.25845724756337,66.80074291181174
790,84.05567356910797,66.80074291181174
800,84.85288989065256,66.80074291181174
810,85.65010621219717,66.80074291181174
820,86.44732253374177,66.80074291181174
830,87.24453885528636,66.80074291181174
840,88.04175517683097,66.80074291181174
850,88.83897149837557,66.80074291181174
860,89.63618781992018,66.80074291181174
870,90.43340414146478,66.80074291181174
880,91.23062046300937,66.80074291181174
890,92.02783678455398,66.80074291181174
900,92.82505310609858,66.80074291181174
910,93.62226942764319,66.80074291181174
920,94.41948574918779,66.80074291181174
930,95.2167020707324,66.80074291181174
940,96.01391839227699,66.80074291181174
950,96.81113471382159,66.80074291181174
960,97.6083510353662,66.80074291181174
970,98.4055673569108,66.80074291181174
980,99.2027836784554,66.80074291181174
990,100.0,66.80074291181174
