timestamp,soc,power_kw
0,46.21523119261883,91.92323885214304
10,46.75851168562268,92.57234912171667
20,47.30179217862653,90.55295400827981
30,47.84507267163038,91.20939612959887
40,48.38835316463423,90.90968021312716
50,48.93163365763808,91.14248589248456
60,49.47491415064193,87.49973055136704
70,50.018194643645785,91.6180418255096
80,50.561475136649634,90.62567811243167
90,51.10475562965348,89.37799158165588
100,51.64803612265733,88.9947063303942
110,52.19131661566118,88.12856680966053
120,52.734597108665035,90.85547887457923
130,53.277877601668884,89.50755744525678
140,53.82115809467273,90.82066111740518
150,54.36443858767658,91.89590885842458
160,54.90771908068044,91.32629065477352
170,55.450999573684285,91.6384232482137
180,55.994280066688134,90.40372968169684
190,56.53756055969198,89.46222650786743
200,57.08084105269583,91.74921681443486
210,57.62412154569968,89.64336951079027
220,58.167402038703536,90.1265815513178
230,58.710682531707384,89.99992308531013
240,59.25396302471123,91.4253589046019
250,59.79724351771509,92.35119076995035
260,60.34052401071894,89.1260145145681
270,60.883804503722786,91.27218532790982
280,61.427084996726634,89.7340472234015
290,61.97036548973048,89.42934936514956
300,62.51364598273433,87.56930233809118
310,63.05692647573819,90.55838434499795
320,63.600206968742036,88.9683823074191
330,64.14348746174588,92.46904812835655
340,64.68676795474974,90.00495474179732
350,65.23004844775359,91.34809281740951
360,65.77332894075744,93.89369205516236
370,66.31660943376129,91.59747260776376
380,66.85988992676513,87.29166526462085
390,67.40317041976898,91.44895234725759
400,67.94645091277283,90.67360205534554
410,68.4897314057767,91.802983358374
420,69.03301189878053,92.51941649987309
430,69.57629239178439,91.5863663315759
440,70.11957288478824,88.09571192730445
450,70.66285337779209,87.16010500072424
460,71.20613387079594,88.42992264660172
470,71.74941436379979,89.6822751189711
480,72.29269485680364,91.81945390203575
490,72.83597534980748,89.47307465360888
500,73.37925584281135,90.02120880611697
510,73.92253633581518,88.7065886459506
520,74.46581682881904,90.86771915449592
530,75.00909732182289,88.18076218641279
540,75.55237781482674,164.921473245861
550,76.09565830783059,88.96426459893247
560,76.63893880083444,89.16222933190541
570,77.18221929383829,87.46982462001698
580,77.72549978684214,90.04311157797378
590,78.268780279846,88.98723235663431
600,78.81206077284983,89.00944992017642
610,79.3553412658537,91.39424222461236
620,79.89862175885754,89.72927913333449
630,80.44190225186139,90.84507669058965
640,80.98518274486524,87.09818639409984
650,81.52846323786909,80.38328357072163
660,82.07174373087294,69.23476024339345
670,82.61502422387679,64.61626893326003
680,83.15830471688065,58.73519272255379
690,83.70158520988448,54.411641839898
700,84.24486570288835,45.9564071487715
710,84.7881461958922,44.5512874907597
720,85.33142668889604,37.45811653407751
730,85.8747071818999,37.052585797980065
740,86.41798767490374,31.459700809980326
750,86.96126816790759,32.191069389839726
760,87.50454866091144,28.363765237118425
770,88.0478291539153,24.152632256489873
780,88.59110964691914,21.218736199373055
790,89.134390139923,20.79919405496064
800,89.67767063292685,20.350844613966764
810,90.2209511259307,17.70762750089328
820,90.76423161893455,15.302635706852714
830,91.3075121119384,13.020454239706098
840,91.85079260494224,11.854409601232357
850,92.39407309794609,9.744012723637372
860,92.93735359094995,7.5638568150576235
870,93.48063408395379,11.40873567601173
880,94.02391457695765,10.26575002552336
890,94.56719506996149,6.169114850209485
900,95.11047556296535,9.127570137710268
910,95.6537560559692,9.839004072480515
920,96.19703654897305,7.21299203340633
930,96.7403170419769,4.95516812852889
940,97.28359753498074,3.5872848898714027
950,97.8268780279846,4.236051816824739
960,98.37015852098844,4.191815884544602
970,98.9134390139923,3.930221535213436
980,99.45671950699614,3.186327347583059
990,100.0,5.627065290451078
