timestamp,soc,power_kw
0,40.940831295917285,80.25794452920803
10,41.537388555554486,77.84264539396474
20,42.13394581519168,80.46962883530858
30,42.73050307482888,79.63654132388531
40,43.32706033446608,79.51008213267177
50,43.92361759410328,77.81002088993048
60,44.52017485374048,79.56493350253663
70,45.11673211337768,80.662746348945
80,45.71328937301488,82.75312224867112
90,46.309846632652075,77.45713206810832
100,46.906403892289276,82.24676924066391
110,47.50296115192648,79.57266322437461
120,48.09951841156368,82.31936475386838
130,48.69607567120087,81.39151175028061
140,49.292632930838074,80.09485626715488
150,49.889190190475276,83.94391395688768
160,50.48574745011247,80.15694956195438
170,51.08230470974967,80.05867658534947
180,51.67886196938687,80.77044076788304
190,52.27541922902407,80.15599580347651
200,52.87197648866127,78.64110910541257
210,53.46853374829847,80.45431622405609
220,54.06509100793566,78.12132944299314
230,54.661648267572865,80.62293820552523
240,55.258205527210066,81.67372285468457
250,55.85476278684726,76.56439085121256
260,56.45132004648446,80.30426159201107
270,57.04787730612166,79.65077608136136
280,57.64443456575886,81.6178750063605
290,58.240991825396065,79.98012311483541
300,58.83754908503326,77.68623444811756
310,59.43410634467046,80.11574697084414
320,60.03066360430766,80.51183457326702
330,60.627220863944856,78.90423266810939
340,61.22377812358206,82.51681708691072
350,61.82033538321926,78.24262038049584
360,62.41689264285645,79.69235202657225
370,63.013449902493655,78.02865939506538
380,63.610007162130856,79.46969245553603
390,64.20656442176805,80.36315324194175
400,64.80312168140526,79.04489342700923
410,65.39967894104245,82.56282053667123
420,65.99623620067965,79.96988419138884
430,66.59279346031684,76.86322272611
440,67.18935071995405,76.56723719343967
450,67.78590797959124,78.70156975756008
460,68.38246523922845,78.77677821442384
470,68.97902249886565,78.3077342914167
480,69.57557975850284,77.87076270672115
490,70.17213701814005,79.94678571849673
500,70.76869427777724,81.14342547487723
510,71.36525153741445,80.51254954503793
520,71.96180879705165,81.13115506813809
530,72.55836605668884,81.3817968940412
540,73.15492331632603,81.37176454565508
550,73.75148057596324,79.73406049801577
560,74.34803783560044,80.23062329549333
570,74.94459509523764,83.73292510416601
580,75.54115235487484,77.76564870781674
590,76.13770961451203,81.23109851457663
600,76.73426687414923,78.99041321820808
610,77.33082413378644,81.396079001562
620,77.92738139342364,76.09204269436125
630,78.52393865306084,69.79587271872938
640,79.12049591269803,66.52377917820455
650,79.71705317233523,64.38437982995141
660,80.31361043197242,59.63217079254868
670,80.91016769160963,59.96385301987223
680,81.50672495124684,57.241530620773304
690,82.10328221088403,55.2743950174067
700,82.69983947052123,50.62017192026062
710,83.29639673015842,48.658792559551955
720,83.89295398979563,45.13494893745348
730,84.48951124943282,44.41783819699786
740,85.08606850907003,42.056903695475505
750,85.68262576870723,38.79241294215496
760,86.27918302834442,40.64647304578339
770,86.87574028798161,35.68278866071523
780,87.47229754761882,33.29862716173042
790,88.06885480725603,32.968644117912035
800,88.66541206689323,30.526477731227743
810,89.26196932653042,28.708289980469964
820,89.85852658616761,30.92034452354087
830,90.45508384580481,25.091457768513134
840,91.05164110544202,26.776242336441996
850,91.64819836507922,22.676965070762737
860,92.24475562471642,25.502911256052748
870,92.84131288435361,22.869523791403942
880,93.4378701439908,17.818498227229462
890,94.03442740362802,17.479716527856908
900,94.63098466326521,18.516212356308806
910,95.22754192290242,17.37251680151172
920,95.82409918253961,16.84711630925535
930,96.4206564421768,14.789339578455824
940,97.017213701814,16.802303827876994
950,97.61377096145121,14.251545157124283
960,98.21032822108842,12.27189386945517
970,98.80688548072561,12.827367196313851
980,99.4034427403628,13.26359979117954
990,100.0,11.838875033740873
